module,type,name,res_id,src,value
payment,selection,"payment.transaction,state",0,Error,خطأ
payment,field,"payment.transaction,fees",0,Fees,الرسوم
payment,help,"payment.transaction,fees",0,Fees amount; set by the system because depends on the acquirer,مبلغ الرسوم : يوضع بواسطة النظام لانه يعتمد على المحصل
payment,help,"payment.transaction,state_message",0,Field used to store error and/or validation messages for information,Field used to store error and/or validation messages for information
payment,field,"payment.acquirer,fees_dom_fixed",0,Fixed domestic fees,الرسوم المحلية الثابتة
payment,field,"payment.acquirer,fees_int_fixed",0,Fixed international fees,الرسوم الدولية الثابتة
payment,field,"payment.transaction,message_follower_ids",0,Followers,المتابعون
payment,selection,"payment.transaction,type",0,Form,النموذج
payment,field,"payment.acquirer,view_template_id",0,Form Button Template,من قالب الزر
payment,view,payment.acquirer,payment.acquirer_search,Group By,مجمعة حسب
payment,help,"payment.transaction,message_summary",0,"Holds the Chatter summary (number of messages, ...). This summary is directly in html format in order to be inserted in kanban views.","Holds the Chatter summary (number of messages, ...). This summary is directly in html format in order to be inserted in kanban views."
payment,field,"payment.acquirer,id",0,ID,المعرّف
payment,field,"payment.transaction,id",0,ID,المعرّف
payment,help,"payment.transaction,message_unread",0,If checked new messages require your attention.,If checked new messages require your attention.
payment,field,"payment.transaction,message_is_follower",0,Is a Follower,هل هو متابع
payment,field,"payment.transaction,partner_lang",0,Lang,اللغة
payment,field,"payment.transaction,message_last_post",0,Last Message Date,آخر تأريخ للرسالة
payment,field,"payment.acquirer,write_uid",0,Last Updated by,آخر تحديث بواسطة
payment,field,"payment.transaction,write_uid",0,Last Updated by,آخر تحديث بواسطة
payment,field,"payment.acquirer,write_date",0,Last Updated on,آخر تحديث فى
payment,field,"payment.transaction,write_date",0,Last Updated on,آخر تحديث فى
payment,help,"payment.acquirer,website_published",0,"Make this payment acquirer available (Customer invoices, etc.)","جعل محصل الدفع هذا متاحاً (فواتير العميل , الخ.)"
payment,field,"account.config.settings,module_payment_adyen",0,Manage Payments Using Adyen,إدارة الدفعات بإستخدام Adyen
payment,field,"account.config.settings,module_payment_buckaroo",0,Manage Payments Using Buckaroo,إدارة الدفعات بإستخدام Buckaroo
payment,field,"account.config.settings,module_payment_ogone",0,Manage Payments Using Ogone,إدارة الدفعات بإستخدام Ogone
payment,field,"account.config.settings,module_payment_paypal",0,Manage Payments Using Paypal,إدارة الدفعات بإستخدام Paypal
payment,selection,"payment.acquirer,validation",0,Manual,يدوياً
payment,field,"payment.acquirer,pre_msg",0,Message,الرسالة
payment,field,"payment.transaction,state_message",0,Message,الرسالة
payment,help,"payment.acquirer,post_msg",0,Message displayed after having done the payment process.,رسالة تظهر بعد إتمام عملية الدفع.
payment,help,"payment.acquirer,pre_msg",0,Message displayed to explain and help the payment process.,رسالة تظهر للتوضيح والمساعدة في عملية الدفع.
payment,field,"payment.transaction,message_ids",0,Messages,الرسائل
payment,help,"payment.transaction,message_ids",0,Messages and communication history,Messages and communication history
payment,field,"payment.acquirer,name",0,Name,الاسم
payment,field,"payment.transaction,reference",0,Order Reference,مرجع الأمر
payment,field,"payment.transaction,partner_id",0,Partner,الشريك
payment,field,"payment.transaction,partner_name",0,Partner Name,إسم الشريك
payment,field,"payment.transaction,partner_reference",0,Partner Reference,مرجع الشريك
payment,code,addons/payment/models/payment_acquirer.py,274,Pay safely online,Pay safely online
payment,model,"ir.model,name",payment.model_payment_acquirer,Payment Acquirer,Payment Acquirer
payment,view,payment.acquirer,payment.acquirer_form,Payment Acquirer,محصل الدفع
payment,model,"ir.actions.act_window,name",payment.action_payment_acquirer,Payment Acquirers,Payment Acquirers
payment,model,"ir.ui.menu,name",payment.payment_acquirer_menu,Payment Acquirers,محصلو الدفع
payment,view,payment.acquirer,payment.acquirer_list,Payment Acquirers,محصلي الدفع
payment,model,"ir.model,name",payment.model_payment_transaction,Payment Transaction,Payment Transaction
payment,model,"ir.actions.act_window,name",payment.action_payment_transaction,Payment Transactions,Payment Transactions
payment,model,"ir.ui.menu,name",payment.payment_transaction_menu,Payment Transactions,معاملات الدفع
payment,view,payment.transaction,payment.transaction_form,Payment Transactions,Payment Transactions
payment,view,payment.transaction,payment.transaction_list,Payment Transactions,Payment Transactions
payment,model,"ir.ui.menu,name",payment.root_payment_menu,Payments,المدفوعات
payment,selection,"payment.transaction,state",0,Pending,معلق
payment,field,"payment.transaction,partner_phone",0,Phone,الهاتف
payment,field,"payment.acquirer,validation",0,Process Method,طريقة التقدم
payment,selection,"payment.acquirer,environment",0,Production,الانتاجية
payment,view,payment.acquirer,payment.acquirer_search,Provider,المجهز
payment,field,"payment.acquirer,provider",0,Provider,المجهز
payment,help,"payment.transaction,acquirer_reference",0,Reference of the TX as stored in the acquirer database,مرجع المعاملة المالية كما هي مخزونة في قاعدة بيانات المحصل
payment,help,"payment.transaction,partner_reference",0,Reference of the customer in the acquirer database,مرجع العميل في قاعدة بيانات المحصل
payment,constraint,payment.acquirer,0,Required fields not filled,الحقول المطلوبة غير مملؤة
payment,view,payment.transaction,payment.transaction_form,Send a message to the group,إرسال رسالة للمجموعة
payment,selection,"payment.transaction,type",0,Server To Server,Server To Server
payment,help,"payment.acquirer,validation",0,"Static payments are payments like transfer, that require manual steps.",الدفعات الساكنة هي دفعات مثل الحوالة المالية تحتاج لخطوات يدوية.
payment,field,"payment.transaction,state",0,Status,الحالة
payment,field,"payment.transaction,message_summary",0,Summary,الخلاصة
payment,selection,"payment.acquirer,environment",0,Test,الاختبارية
payment,field,"payment.acquirer,post_msg",0,Thanks Message,رسالة الشكر
payment,constraint,payment.transaction,0,The payment transaction reference must be unique!,The payment transaction reference must be unique!
payment,view,payment.acquirer,payment.acquirer_form,"This template renders the acquirer button with all necessary values.
                                    It is be rendered with qWeb with the following evaluation context:",هذا القالب يعالج زر المحصل مع كل القيم الضرورية. ويعالج بالاعتماد على qWeb حسب سياق التقييم التالية:
payment,field,"payment.transaction,type",0,Type,النوع
payment,field,"payment.transaction,message_unread",0,Unread Messages,الرسائل غير مقروءة
payment,field,"payment.transaction,date_validate",0,Validation Date,تأريخ التحقق
payment,field,"payment.acquirer,fees_dom_var",0,Variable domestic fees (in percents),الرسوم المحلية المتغيرة (بالنسب المئوية)
payment,field,"payment.acquirer,fees_int_var",0,Variable international fees (in percents),الرسوم الدولية المتغيرة (بالنسب المئوية)
payment,field,"payment.acquirer,website_published",0,Visible in Portal / Website,مرئي في البوابة الالكترونية / موقع الانترنت
payment,field,"payment.transaction,partner_zip",0,Zip,الرمز ألبريدي
payment,view,payment.acquirer,payment.acquirer_form,acquirer: payment.acquirer browse record,acquirer: payment.acquirer سجل تصفح
payment,view,payment.acquirer,payment.acquirer_form,"amount: the transaction amount, a float","amount: مبلغ المعاملة, رقم عائم"
payment,view,payment.acquirer,payment.acquirer_form,context: the current context dictionary,context: قاموس السياق الحالي
payment,view,payment.acquirer,payment.acquirer_form,currency: the transaction currency browse record,currency: سجل تصفح عملة المعاملة
payment,view,payment.acquirer,payment.acquirer_form,"partner: the buyer partner browse record, not necessarily set",partner: سجل تصفح الشريك المشتري ليس من الضروري وضعه
payment,view,payment.acquirer,payment.acquirer_form,"partner_values: specific values about the buyer, for example coming from a shipping form",partner_values: قيم محددة عن المشتري مثلاً قادم من استمارة التسوق
payment,view,payment.acquirer,payment.acquirer_form,reference: the transaction reference number,reference: الرقم المرجعي للمعاملة
payment,view,payment.acquirer,payment.acquirer_form,tx_url: transaction URL to post the form,tx_url: رابط المعاملة لنشر الاستمارة
payment,view,payment.acquirer,payment.acquirer_form,tx_values: transaction values,tx_values: قيم المعاملة
payment,field,"account.config.settings,module_payment_authorize",0,unknown,unknown
payment,view,payment.acquirer,payment.acquirer_form,user: current user browse record,user: سجل تصفح المستخدم الحالي
payment_transfer,model,"payment.acquirer,pre_msg",payment_transfer.payment_acquirer_transfer,"<p>Transfer information will be provided after choosing the payment mode.</p>
            ","<p>وسيتم توفير معلومات التحويل بعد اختيار طريقة الدفع.</p>
            "
payment_transfer,code,addons/payment_transfer/models/payment_acquirer.py,30,Bank Account,الحساب المصرفي
payment_transfer,code,addons/payment_transfer/models/payment_acquirer.py,30,Bank Accounts,الحسابات المصرفية
payment_transfer,model,"ir.model,name",payment_transfer.model_payment_acquirer,Payment Acquirer,Payment Acquirer
payment_transfer,model,"ir.model,name",payment_transfer.model_payment_transaction,Payment Transaction,Payment Transaction
procurement,model,"ir.actions.act_window,help",procurement.procurement_exceptions,"<p class=""oe_view_nocontent_create"">
                 Click to create a Procurement.
              </p>
              <p>
                <b>Procurement Orders</b> represent the need for a certain quantity of products, at a given time, in a given location.
              </p>
              <p>
                <b>Sales Orders</b> are one typical source of Procurement Orders (but these are distinct documents). 
                <br/>Depending on the procurement parameters and the product configuration, the procurement engine will attempt to satisfy the need by reserving products from stock, ordering products from a supplier, or passing a manufacturing order, etc...
              </p>
              <p>
                A <b>Procurement Exception</b> occurs when the system cannot find a way to fulfill a procurement. Some exceptions will resolve themselves automatically, but others require manual intervention (those are identified by a specific error message in the chatter).
              </p>
            ","<p class=""oe_view_nocontent_create"">
                 Click to create a Procurement.
              </p>
              <p>
                <b>Procurement Orders</b> represent the need for a certain quantity of products, at a given time, in a given location.
              </p>
              <p>
                <b>Sales Orders</b> are one typical source of Procurement Orders (but these are distinct documents). 
                <br/>Depending on the procurement parameters and the product configuration, the procurement engine will attempt to satisfy the need by reserving products from stock, ordering products from a supplier, or passing a manufacturing order, etc...
              </p>
              <p>
                A <b>Procurement Exception</b> occurs when the system cannot find a way to fulfill a procurement. Some exceptions will resolve themselves automatically, but others require manual intervention (those are identified by a specific error message in the chatter).
              </p>
            "
